Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/19:13:36;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:37;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:38;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:39;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:40;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:41;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:42;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:43;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:44;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:45;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:46;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:47;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:48;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:49;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:50;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:51;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:52;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:53;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:54;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:55;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:56;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:57;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:58;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:13:59;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:00;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:01;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:02;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:03;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:04;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:05;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:06;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:07;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:08;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:09;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:10;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:11;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:12;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:13;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:14;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:15;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:16;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:17;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:18;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:19;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:20;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:21;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:22;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:23;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:24;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:25;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:26;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:27;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/19:14:28;4;115.29;3.77;2.96;0;0.55;0.06;523
2023-10-03/19:14:29;4;113.51;4.29;2.86;19;3.10;1.92;523
2023-10-03/19:14:30;4;110.10;6.38;2.30;60;5.03;6.08;523
2023-10-03/19:14:31;4;108.89;11.18;1.60;112;5.03;11.24;-1
2023-10-03/19:14:32;4;108.75;16.06;1.60;161;5.03;16.13;-1
2023-10-03/19:14:33;4;108.61;21.10;1.60;211;5.03;21.17;-1
2023-10-03/19:14:34;4;108.46;26.17;1.60;261;5.03;26.24;-1
2023-10-03/19:14:35;4;108.32;31.18;1.60;312;5.03;31.25;740
2023-10-03/19:14:36;4;108.18;36.19;1.60;362;5.03;36.27;740
2023-10-03/19:14:37;4;106.62;40.20;3.14;412;5.03;41.37;740
