Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/19:13:36;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:37;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:38;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:39;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:40;2;67.54;55.40;-1.72;0;0.53;0.06;290
2023-10-03/19:13:41;2;67.28;53.59;-1.57;18;3.08;1.89;290
2023-10-03/19:13:42;2;67.26;49.34;-1.57;61;5.00;6.15;290
2023-10-03/19:13:43;2;67.24;44.33;-1.57;110;5.00;11.16;290
2023-10-03/19:13:44;2;67.35;39.37;-1.06;160;5.00;16.15;290
2023-10-03/19:13:45;2;69.97;35.18;-0.21;210;5.00;21.18;290
2023-10-03/19:13:46;2;74.19;33.53;-0.85;257;4.11;25.89;290
2023-10-03/19:13:47;2;76.07;31.37;-0.85;285;1.61;28.76;290
2023-10-03/19:13:48;2;76.19;31.24;-0.85;293;0.88;29.43;-1
2023-10-03/19:13:49;2;74.79;32.84;-0.85;314;3.38;31.56;-1
2023-10-03/19:13:50;2;71.10;34.94;-0.21;358;5.03;36.03;-1
2023-10-03/19:13:51;2;67.91;38.39;-1.06;409;5.03;41.09;-1
2023-10-03/19:13:52;2;67.24;43.25;-1.57;459;5.03;46.12;-1
2023-10-03/19:13:53;2;67.26;48.28;-1.57;509;5.03;51.16;-1
2023-10-03/19:13:54;2;67.28;52.94;-1.57;555;3.70;55.82;-1
2023-10-03/19:13:55;2;67.52;55.35;-1.84;580;1.19;58.26;-1
2023-10-03/19:13:56;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:57;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:58;2;67.55;55.45;-1.57;-1;0.00;0.00;-1
2023-10-03/19:13:59;2;67.33;54.64;-1.84;8;2.05;0.84;290
2023-10-03/19:14:00;2;67.27;51.36;-1.57;40;4.54;4.12;290
2023-10-03/19:14:01;2;67.25;46.40;-1.57;90;5.03;9.09;290
2023-10-03/19:14:02;2;67.23;41.22;-1.57;141;5.03;14.26;290
2023-10-03/19:14:03;2;68.89;36.65;-1.06;191;5.03;19.28;290
2023-10-03/19:14:04;2;72.98;34.53;-0.21;241;5.03;24.26;290
2023-10-03/19:14:05;2;75.59;31.92;-0.85;278;2.55;28.03;290
2023-10-03/19:14:06;2;76.16;31.27;-0.85;293;1.29;29.47;-1
2023-10-03/19:14:07;2;74.48;33.19;-0.85;318;3.80;32.02;-1
2023-10-03/19:14:08;2;70.35;35.10;-0.21;366;5.02;36.80;-1
2023-10-03/19:14:09;2;67.52;39.07;-1.06;417;5.02;41.87;-1
2023-10-03/19:14:10;2;67.24;43.99;-1.57;466;5.02;46.86;-1
2023-10-03/19:14:11;2;67.26;49.01;-1.57;516;5.02;51.89;-1
