Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:57:10;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:11;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:12;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:13;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:14;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:15;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:16;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:17;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:18;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:19;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:20;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:21;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:22;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:23;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:24;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:25;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:26;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:27;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:28;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:29;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:30;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:31;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:32;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:33;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:34;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:35;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:36;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:37;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:38;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:39;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:40;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:41;4;115.35;3.75;3.14;-1;0.00;0.00;-1
2023-10-03/17:57:42;4;115.24;3.78;2.92;1;0.76;0.11;-1
2023-10-03/17:57:43;4;113.27;4.22;2.92;21;3.26;2.13;-1
2023-10-03/17:57:44;4;109.81;6.71;-0.83;65;5.04;6.57;-1
2023-10-03/17:57:45;4;108.82;11.32;1.58;114;5.04;11.56;-1
2023-10-03/17:57:46;4;108.76;16.32;1.58;164;5.04;16.55;-1
2023-10-03/17:57:47;4;108.69;21.34;1.58;215;5.04;21.57;-1
2023-10-03/17:57:48;4;108.63;26.51;1.58;266;5.04;26.75;-1
2023-10-03/17:57:49;4;108.57;31.45;1.58;316;5.04;31.69;-1
2023-10-03/17:57:50;4;108.50;36.59;1.58;367;5.04;36.83;546
2023-10-03/17:57:51;4;107.75;40.80;0.02;417;5.04;41.76;546
2023-10-03/17:57:52;4;102.67;40.72;0.02;467;5.04;46.84;546
2023-10-03/17:57:53;4;97.57;40.65;0.02;518;5.04;51.94;546
2023-10-03/17:57:54;4;92.57;40.57;0.02;568;5.04;56.94;546
2023-10-03/17:57:55;4;87.62;40.50;0.02;618;5.04;61.90;756
2023-10-03/17:57:56;4;82.77;39.69;0.44;668;5.04;66.91;756
2023-10-03/17:57:57;4;78.20;37.52;0.44;719;5.04;71.98;756
2023-10-03/17:57:58;4;73.60;35.33;0.44;770;5.04;77.07;756
2023-10-03/17:57:59;4;69.12;33.21;0.44;819;5.04;82.02;756
2023-10-03/17:58:00;4;64.51;31.02;0.44;870;5.04;87.13;756
2023-10-03/17:58:01;4;59.94;28.90;0.43;920;5.04;92.17;-1
2023-10-03/17:58:02;4;55.37;26.81;0.43;970;5.04;97.19;-1
2023-10-03/17:58:03;4;50.79;24.71;0.43;1021;5.04;102.23;-1
2023-10-03/17:58:04;4;46.39;22.88;-2.84;1069;5.04;107.00;-1
2023-10-03/17:58:05;4;41.44;22.33;-3.14;1119;5.04;112.03;-1
2023-10-03/17:58:06;4;36.28;22.29;-3.14;1171;5.04;117.19;-1
2023-10-03/17:58:07;4;31.25;22.26;-3.14;1221;5.04;122.22;-1
2023-10-03/17:58:08;4;26.07;22.23;-3.14;1273;5.04;127.41;-1
2023-10-03/17:58:09;4;21.05;22.19;-3.14;1323;5.04;132.43;-1
2023-10-03/17:58:10;4;15.96;22.16;-3.14;1373;5.04;137.52;-1
2023-10-03/17:58:11;4;17.56;22.17;-3.14;1425;5.04;142.54;-1
2023-10-03/17:58:12;4;22.60;22.20;-3.14;1475;5.04;147.57;-1
2023-10-03/17:58:13;4;27.67;22.24;-3.14;1525;5.04;152.64;-1
2023-10-03/17:58:14;4;32.72;22.27;-3.14;1576;5.04;157.70;-1
2023-10-03/17:58:15;4;37.79;22.30;-3.14;1627;5.04;162.77;-1
2023-10-03/17:58:16;4;42.73;22.33;-3.14;1676;5.04;167.70;-1
2023-10-03/17:58:17;4;47.70;23.31;1.05;1727;5.04;172.83;-1
2023-10-03/17:58:18;4;52.26;25.39;0.43;1777;5.04;177.84;-1
2023-10-03/17:58:19;4;56.77;27.45;0.43;1827;5.04;182.79;-1
2023-10-03/17:58:20;4;61.43;29.58;0.43;1878;5.04;187.92;-1
2023-10-03/17:58:21;4;65.65;31.56;0.44;1925;5.01;192.58;-1
2023-10-03/17:58:22;4;70.17;33.71;0.44;1975;5.01;197.59;-1
