Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:58:21;3;89.50;41.15;2.83;416;5.03;41.77;519
2023-10-03/17:58:22;3;92.75;38.41;-1.59;467;5.03;46.90;519
2023-10-03/17:58:23;3;92.67;34.52;-1.59;506;2.57;50.80;519
2023-10-03/17:58:24;3;92.65;33.20;-1.58;519;0.05;52.12;519
2023-10-03/17:58:25;3;92.65;33.20;-1.58;519;-0.03;52.12;519
2023-10-03/17:58:26;3;92.65;33.20;-1.58;519;-0.03;52.12;519
2023-10-03/17:58:27;3;92.65;33.26;-1.59;522;0.90;52.28;578
2023-10-03/17:58:28;3;92.69;35.48;-1.59;544;3.45;54.50;578
2023-10-03/17:58:29;3;92.74;38.31;-1.59;572;1.69;57.33;578
2023-10-03/17:58:30;3;92.76;38.93;-1.59;578;0.52;57.95;-1
2023-10-03/17:58:31;3;92.14;40.30;2.83;596;3.08;59.79;-1
2023-10-03/17:58:32;3;88.17;41.61;3.29;638;5.00;63.99;-1
2023-10-03/17:58:33;3;88.21;46.68;-1.58;688;5.00;69.06;-1
2023-10-03/17:58:34;3;88.24;51.56;-1.58;737;5.00;73.94;-1
2023-10-03/17:58:35;3;88.28;56.64;-1.58;788;5.00;79.02;-1
2023-10-03/17:58:36;3;88.31;61.57;-1.58;837;5.00;83.95;-1
2023-10-03/17:58:37;3;88.35;66.65;-1.58;888;5.00;89.04;-1
2023-10-03/17:58:38;3;88.38;71.68;-1.58;938;5.00;94.06;-1
2023-10-03/17:58:39;3;88.41;76.60;-1.58;987;5.00;98.99;-1
2023-10-03/17:58:40;3;88.44;80.61;-1.58;1027;2.70;102.99;-1
2023-10-03/17:58:41;3;88.45;81.95;-1.57;1041;0.22;104.43;-1
2023-10-03/17:58:42;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:58:43;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:58:44;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:58:45;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:58:46;3;88.44;80.71;-1.58;12;2.49;1.24;519
2023-10-03/17:58:47;3;88.42;76.95;-1.58;49;4.99;5.00;519
2023-10-03/17:58:48;3;88.38;71.94;-1.58;99;5.03;10.01;519
2023-10-03/17:58:49;3;88.35;67.08;-1.58;148;5.03;14.87;519
2023-10-03/17:58:50;3;88.31;62.12;-1.58;197;5.03;19.83;519
2023-10-03/17:58:51;3;88.28;56.99;-1.58;249;5.03;24.96;519
2023-10-03/17:58:52;3;88.24;51.84;-1.58;300;5.03;30.11;519
2023-10-03/17:58:53;3;88.21;46.83;-1.58;350;5.03;35.12;519
2023-10-03/17:58:54;3;88.18;41.86;-1.58;400;5.03;40.09;519
2023-10-03/17:58:55;3;92.65;40.14;2.83;449;5.03;45.07;519
2023-10-03/17:58:56;3;92.70;35.65;-1.59;495;3.58;49.66;519
2023-10-03/17:58:57;3;92.65;33.29;-1.59;518;1.00;52.02;519
2023-10-03/17:58:58;3;92.66;33.68;-1.59;526;1.55;52.70;-1
2023-10-03/17:58:59;3;92.71;36.47;-1.59;553;4.04;55.49;-1
2023-10-03/17:59:00;3;91.67;40.46;2.83;601;5.00;60.29;-1
2023-10-03/17:59:01;3;88.18;42.91;-1.58;651;5.00;65.30;-1
2023-10-03/17:59:02;3;88.22;47.93;-1.58;701;5.00;70.32;-1
2023-10-03/17:59:03;3;88.25;52.92;-1.58;751;5.00;75.31;-1
2023-10-03/17:59:04;3;88.29;57.95;-1.58;801;5.00;80.34;-1
2023-10-03/17:59:05;3;88.32;62.98;-1.58;851;5.00;85.36;-1
2023-10-03/17:59:06;3;88.35;68.00;-1.58;901;5.00;90.38;-1
2023-10-03/17:59:07;3;88.39;72.96;-1.58;951;5.00;95.34;-1
2023-10-03/17:59:08;3;88.42;77.92;-1.58;1000;4.55;100.31;-1
2023-10-03/17:59:09;3;88.45;81.23;-1.58;1033;2.05;103.61;-1
2023-10-03/17:59:10;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:11;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:12;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:13;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:14;3;88.45;81.66;-1.58;2;1.21;0.29;519
2023-10-03/17:59:15;3;88.43;79.19;-1.58;27;3.71;2.76;519
2023-10-03/17:59:16;3;88.40;74.56;-1.58;73;5.02;7.39;519
2023-10-03/17:59:17;3;88.36;69.53;-1.58;123;5.02;12.42;519
2023-10-03/17:59:18;3;88.33;64.39;-1.58;175;5.02;17.56;519
2023-10-03/17:59:19;3;88.30;59.40;-1.58;225;5.02;22.56;519
2023-10-03/17:59:20;3;88.26;54.41;-1.58;274;5.02;27.54;519
2023-10-03/17:59:21;3;88.23;49.31;-1.58;325;5.02;32.64;519
2023-10-03/17:59:22;3;88.19;44.34;-1.58;375;5.02;37.61;519
2023-10-03/17:59:24;3;90.33;40.89;2.83;425;5.02;42.64;519
2023-10-03/17:59:25;3;92.73;37.71;-1.59;474;4.79;47.61;519
2023-10-03/17:59:26;3;92.67;34.16;-1.59;510;2.28;51.16;519
2023-10-03/17:59:27;3;92.65;33.18;-1.58;521;-0.05;52.20;519
2023-10-03/17:59:28;3;92.65;33.18;-1.58;521;-0.05;52.20;519
2023-10-03/17:59:29;3;92.66;33.68;-1.59;526;1.58;52.70;-1
2023-10-03/17:59:30;3;92.71;36.41;-1.59;553;4.02;55.42;-1
2023-10-03/17:59:31;3;91.57;40.48;2.83;602;5.04;60.38;-1
2023-10-03/17:59:32;3;88.18;42.90;-1.58;651;5.04;65.28;-1
2023-10-03/17:59:33;3;88.22;48.05;-1.58;702;5.04;70.44;-1
2023-10-03/17:59:34;3;88.25;53.12;-1.58;753;5.04;75.50;-1
2023-10-03/17:59:35;3;88.29;58.12;-1.58;803;5.04;80.50;-1
2023-10-03/17:59:36;3;88.32;63.11;-1.58;852;5.04;85.49;-1
2023-10-03/17:59:37;3;88.35;68.10;-1.58;902;5.04;90.48;-1
2023-10-03/17:59:38;3;88.39;73.20;-1.58;953;5.04;95.59;-1
2023-10-03/17:59:39;3;88.42;78.13;-1.58;1002;4.45;100.51;-1
2023-10-03/17:59:40;3;88.45;81.28;-1.58;1034;2.01;103.66;-1
2023-10-03/17:59:41;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:42;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:43;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:44;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:59:45;3;88.45;81.69;-1.58;2;1.14;0.26;519
2023-10-03/17:59:46;3;88.43;79.32;-1.58;26;3.63;2.63;519
2023-10-03/17:59:47;3;88.40;74.70;-1.58;72;5.01;7.25;519
2023-10-03/17:59:48;3;88.37;69.67;-1.58;122;5.01;12.28;519
2023-10-03/17:59:49;3;88.33;64.73;-1.58;171;5.01;17.22;519
2023-10-03/17:59:50;3;88.30;59.72;-1.58;221;5.01;22.23;519
2023-10-03/17:59:51;3;88.26;54.72;-1.58;271;5.01;27.23;519
2023-10-03/17:59:52;3;88.23;49.68;-1.58;322;5.01;32.27;519
2023-10-03/17:59:53;3;88.19;44.64;-1.58;372;5.01;37.31;519
2023-10-03/17:59:54;3;90.07;40.97;2.83;422;5.01;42.37;519
2023-10-03/17:59:55;3;92.74;37.93;-1.59;472;4.86;47.38;519
2023-10-03/17:59:56;3;92.67;34.32;-1.59;508;2.36;51.00;519
2023-10-03/17:59:57;3;92.65;33.19;-1.58;519;0.30;52.13;-1
2023-10-03/17:59:58;3;92.68;34.60;-1.59;535;2.75;53.62;-1
2023-10-03/17:59:59;3;92.75;38.64;-1.59;575;5.00;57.65;-1
2023-10-03/18:00:00;3;89.43;41.18;2.83;624;5.00;62.64;-1
2023-10-03/18:00:01;3;88.20;45.26;-1.58;674;5.00;67.65;-1
2023-10-03/18:00:02;3;88.23;50.27;-1.58;724;5.00;72.65;-1
2023-10-03/18:00:03;3;88.27;55.23;-1.58;774;5.00;77.61;-1
2023-10-03/18:00:04;3;88.30;60.36;-1.58;825;5.00;82.74;-1
2023-10-03/18:00:05;3;88.34;65.33;-1.58;875;5.00;87.72;-1
2023-10-03/18:00:06;3;88.37;70.32;-1.58;924;5.00;92.70;-1
2023-10-03/18:00:07;3;88.40;75.31;-1.58;974;5.00;97.70;-1
2023-10-03/18:00:08;3;88.44;79.80;-1.58;1019;3.32;102.18;-1
2023-10-03/18:00:09;3;88.45;81.88;-1.58;1040;0.82;104.26;-1
2023-10-03/18:00:10;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:11;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:12;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:13;3;88.45;81.55;-1.58;3;1.41;0.40;519
2023-10-03/18:00:14;3;88.43;78.92;-1.58;30;3.89;3.03;519
2023-10-03/18:00:15;3;88.40;74.03;-1.58;79;5.01;7.92;519
2023-10-03/18:00:16;3;88.36;69.08;-1.58;128;5.01;12.87;519
2023-10-03/18:00:17;3;88.33;64.13;-1.58;177;5.01;17.82;519
2023-10-03/18:00:18;3;88.29;59.17;-1.58;227;5.01;22.78;519
2023-10-03/18:00:19;3;88.26;54.03;-1.58;278;5.01;27.92;519
2023-10-03/18:00:20;3;88.22;48.96;-1.58;329;5.01;32.99;519
2023-10-03/18:00:21;3;88.19;43.97;-1.58;379;5.01;37.98;519
2023-10-03/18:00:22;3;90.63;40.79;2.83;428;5.01;42.96;519
2023-10-03/18:00:23;3;92.73;37.44;-1.59;477;4.63;47.87;519
2023-10-03/18:00:24;3;92.67;34.04;-1.59;511;2.10;51.28;519
2023-10-03/18:00:25;3;92.65;33.16;-1.57;519;-0.07;52.16;519
2023-10-03/18:00:26;3;92.65;33.16;-1.57;519;-0.07;52.16;519
2023-10-03/18:00:27;3;92.66;33.93;-1.59;528;1.99;52.95;578
2023-10-03/18:00:28;3;92.72;36.97;-1.59;558;3.29;55.99;578
2023-10-03/18:00:29;3;92.76;39.02;-1.59;579;0.75;58.04;578
2023-10-03/18:00:30;3;92.76;39.14;-1.59;580;-0.00;58.15;578
2023-10-03/18:00:31;3;92.76;39.14;-1.59;580;-0.00;58.15;578
2023-10-03/18:00:32;3;92.76;39.14;-1.59;580;-0.00;58.15;578
2023-10-03/18:00:33;3;92.77;39.47;-1.59;583;1.28;58.48;-1
2023-10-03/18:00:34;3;91.04;40.66;2.83;608;3.74;60.95;-1
2023-10-03/18:00:35;3;88.18;43.20;-1.58;654;5.02;65.59;-1
2023-10-03/18:00:36;3;88.22;48.32;-1.58;705;5.02;70.70;-1
2023-10-03/18:00:37;3;88.25;53.37;-1.58;755;5.02;75.75;-1
2023-10-03/18:00:38;3;88.29;58.24;-1.58;804;5.02;80.62;-1
2023-10-03/18:00:39;3;88.32;63.21;-1.58;853;5.02;85.60;-1
2023-10-03/18:00:40;3;88.36;68.37;-1.58;905;5.02;90.75;-1
2023-10-03/18:00:41;3;88.39;73.40;-1.58;955;5.02;95.78;-1
2023-10-03/18:00:42;3;88.43;78.40;-1.58;1005;4.26;100.78;-1
2023-10-03/18:00:43;3;88.45;81.38;-1.58;1035;1.80;103.77;-1
2023-10-03/18:00:44;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:45;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:46;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:47;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:00:48;3;88.45;81.66;-1.58;2;1.21;0.29;519
2023-10-03/18:00:49;3;88.43;79.24;-1.58;27;3.68;2.71;519
2023-10-03/18:00:50;3;88.40;74.54;-1.58;73;5.03;7.41;519
2023-10-03/18:00:51;3;88.36;69.55;-1.58;123;5.03;12.40;519
2023-10-03/18:00:52;3;88.33;64.46;-1.58;174;5.03;17.49;519
2023-10-03/18:00:53;3;88.30;59.40;-1.58;225;5.03;22.55;519
2023-10-03/18:00:54;3;88.26;54.48;-1.58;274;5.03;27.47;519
2023-10-03/18:00:55;3;88.23;49.36;-1.58;325;5.03;32.59;519
2023-10-03/18:00:56;3;88.19;44.30;-1.58;375;5.03;37.65;519
2023-10-03/18:00:57;3;90.37;40.87;2.83;425;5.03;42.69;519
2023-10-03/18:00:58;3;92.73;37.62;-1.59;475;4.72;47.69;519
2023-10-03/18:00:59;3;92.67;34.17;-1.59;509;2.24;51.15;519
2023-10-03/18:01:00;3;92.65;33.16;-1.57;519;-0.01;52.15;519
2023-10-03/18:01:01;3;92.66;33.91;-1.59;528;1.97;52.93;-1
2023-10-03/18:01:02;3;92.72;37.14;-1.59;560;4.48;56.16;-1
2023-10-03/18:01:03;3;90.87;40.71;2.83;609;5.03;61.12;-1
2023-10-03/18:01:04;3;88.19;43.80;-1.58;660;5.03;66.18;-1
2023-10-03/18:01:05;3;88.22;48.81;-1.58;710;5.03;71.20;-1
2023-10-03/18:01:06;3;88.26;53.84;-1.58;760;5.03;76.22;-1
2023-10-03/18:01:07;3;88.29;58.85;-1.58;810;5.03;81.23;-1
2023-10-03/18:01:08;3;88.33;63.86;-1.58;860;5.03;86.24;-1
2023-10-03/18:01:09;3;88.36;68.93;-1.58;911;5.03;91.31;-1
2023-10-03/18:01:10;3;88.40;73.96;-1.58;961;5.03;96.34;-1
2023-10-03/18:01:11;3;88.43;78.79;-1.58;1009;4.06;101.17;-1
2023-10-03/18:01:12;3;88.45;81.61;-1.58;1037;1.54;103.99;-1
2023-10-03/18:01:13;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:14;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:15;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:16;3;88.45;81.95;-1.57;0;0.00;0.00;519
2023-10-03/18:01:17;3;88.44;80.69;-1.58;12;2.51;1.26;519
2023-10-03/18:01:18;3;88.42;76.91;-1.58;50;5.01;5.04;519
2023-10-03/18:01:19;3;88.38;71.91;-1.58;100;5.01;10.04;519
2023-10-03/18:01:20;3;88.35;66.96;-1.58;149;5.01;14.99;519
2023-10-03/18:01:21;3;88.31;61.88;-1.58;200;5.01;20.07;519
2023-10-03/18:01:22;3;88.28;57.04;-1.58;248;5.01;24.91;519
2023-10-03/18:01:23;3;88.25;52.08;-1.58;298;5.01;29.88;519
2023-10-03/18:01:24;3;88.21;46.99;-1.58;348;5.01;34.96;519
2023-10-03/18:01:25;3;88.18;41.88;-1.58;399;5.01;40.07;519
2023-10-03/18:01:26;3;92.61;40.15;2.83;449;5.01;45.04;519
2023-10-03/18:01:27;3;92.70;35.73;-1.59;494;3.55;49.59;519
2023-10-03/18:01:28;3;92.66;33.43;-1.59;517;1.03;51.89;519
2023-10-03/18:01:29;3;92.65;33.21;-1.58;519;-0.03;52.10;519
2023-10-03/18:01:30;3;92.65;33.21;-1.58;519;-0.03;52.10;519
2023-10-03/18:01:31;3;92.67;34.37;-1.59;533;2.53;53.38;-1
2023-10-03/18:01:32;3;92.74;38.15;-1.59;570;5.02;57.17;-1
2023-10-03/18:01:33;3;89.87;41.03;2.83;620;5.02;62.18;-1
2023-10-03/18:01:34;3;88.20;44.83;-1.58;670;5.02;67.21;-1
2023-10-03/18:01:35;3;88.23;49.86;-1.58;720;5.02;72.25;-1
2023-10-03/18:01:36;3;88.26;54.90;-1.58;770;5.02;77.28;-1
2023-10-03/18:01:37;3;88.30;59.90;-1.58;820;5.02;82.28;-1
2023-10-03/18:01:38;3;88.33;64.90;-1.58;870;5.02;87.28;-1
2023-10-03/18:01:39;3;88.37;69.94;-1.58;921;5.02;92.32;-1
2023-10-03/18:01:40;3;88.40;74.94;-1.58;971;5.02;97.33;-1
2023-10-03/18:01:41;3;88.43;79.51;-1.58;1016;3.57;101.90;-1
2023-10-03/18:01:42;3;88.45;81.84;-1.58;1039;1.06;104.23;-1
2023-10-03/18:01:43;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:44;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:45;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:01:46;3;88.44;81.07;-1.58;8;2.10;0.88;519
2023-10-03/18:01:47;3;88.42;77.73;-1.58;42;4.59;4.22;519
2023-10-03/18:01:48;3;88.39;72.70;-1.58;92;5.03;9.25;519
2023-10-03/18:01:49;3;88.35;67.59;-1.58;143;5.03;14.36;519
2023-10-03/18:01:50;3;88.32;62.60;-1.58;193;5.03;19.35;519
2023-10-03/18:01:51;3;88.28;57.64;-1.58;242;5.03;24.31;519
2023-10-03/18:01:52;3;88.25;52.62;-1.58;292;5.03;29.33;519
2023-10-03/18:01:53;3;88.21;47.54;-1.58;343;5.03;34.41;519
2023-10-03/18:01:54;3;88.18;42.45;-1.58;394;5.03;39.50;519
2023-10-03/18:01:55;3;92.13;40.31;2.83;444;5.03;44.53;519
2023-10-03/18:01:56;3;92.70;36.13;-1.59;490;3.82;49.19;519
2023-10-03/18:01:57;3;92.66;33.56;-1.59;515;1.33;51.76;519
2023-10-03/18:01:58;3;92.65;33.20;-1.58;519;-0.07;52.11;519
2023-10-03/18:01:59;3;92.65;33.36;-1.59;523;1.16;52.38;-1
2023-10-03/18:02:00;3;92.70;35.73;-1.59;546;3.63;54.74;-1
2023-10-03/18:02:01;3;92.54;40.17;2.83;592;5.02;59.37;-1
2023-10-03/18:02:02;3;88.18;42.04;-1.58;642;5.02;64.42;-1
2023-10-03/18:02:03;3;88.21;47.04;-1.58;692;5.02;69.43;-1
2023-10-03/18:02:04;3;88.25;52.12;-1.58;743;5.02;74.50;-1
2023-10-03/18:02:05;3;88.28;57.08;-1.58;792;5.02;79.46;-1
2023-10-03/18:02:06;3;88.31;62.09;-1.58;842;5.02;84.47;-1
2023-10-03/18:02:07;3;88.35;67.19;-1.58;893;5.02;89.58;-1
2023-10-03/18:02:08;3;88.38;72.24;-1.58;944;5.02;94.62;-1
2023-10-03/18:02:09;3;88.42;77.26;-1.58;994;4.87;99.64;-1
2023-10-03/18:02:10;3;88.44;80.85;-1.58;1030;2.39;103.24;-1
2023-10-03/18:02:11;3;88.45;81.95;-1.57;1041;-0.08;104.38;-1
2023-10-03/18:02:12;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:13;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:14;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:15;3;88.44;80.95;-1.58;9;2.24;1.00;519
2023-10-03/18:02:16;3;88.42;77.34;-1.58;46;4.80;4.61;519
2023-10-03/18:02:17;3;88.38;72.42;-1.58;95;5.02;9.53;519
2023-10-03/18:02:18;3;88.35;67.33;-1.58;145;5.02;14.62;519
2023-10-03/18:02:19;3;88.32;62.39;-1.58;195;5.02;19.56;519
2023-10-03/18:02:20;3;88.28;57.31;-1.58;245;5.02;24.64;519
2023-10-03/18:02:21;3;88.25;52.31;-1.58;295;5.02;29.64;519
2023-10-03/18:02:22;3;88.21;47.36;-1.58;345;5.02;34.59;519
2023-10-03/18:02:23;3;88.18;42.27;-1.58;396;5.02;39.68;519
2023-10-03/18:02:24;3;92.23;40.28;2.83;445;5.02;44.63;519
2023-10-03/18:02:25;3;92.70;35.93;-1.59;492;3.73;49.38;519
2023-10-03/18:02:26;3;92.66;33.46;-1.59;516;1.26;51.86;519
2023-10-03/18:02:27;3;92.65;33.15;-1.57;521;-0.02;52.17;519
2023-10-03/18:02:28;3;92.65;33.15;-1.57;521;-0.02;52.17;519
2023-10-03/18:02:29;3;92.65;33.18;-1.58;521;0.36;52.20;578
2023-10-03/18:02:30;3;92.68;34.79;-1.59;537;2.86;53.81;578
2023-10-03/18:02:31;3;92.74;37.96;-1.59;568;2.36;56.98;578
2023-10-03/18:02:32;3;92.76;39.07;-1.59;579;-0.02;58.09;578
2023-10-03/18:02:33;3;92.77;39.79;-1.59;586;1.90;58.81;-1
2023-10-03/18:02:34;3;90.13;40.95;2.83;617;4.36;61.90;-1
2023-10-03/18:02:35;3;88.19;44.54;-1.58;667;5.00;66.92;-1
2023-10-03/18:02:36;3;88.23;49.50;-1.58;717;5.00;71.88;-1
2023-10-03/18:02:37;3;88.26;54.58;-1.58;767;5.00;76.97;-1
2023-10-03/18:02:38;3;88.30;59.51;-1.58;817;5.00;81.90;-1
2023-10-03/18:02:39;3;88.33;64.45;-1.58;866;5.00;86.83;-1
2023-10-03/18:02:40;3;88.36;69.56;-1.58;917;5.00;91.94;-1
2023-10-03/18:02:41;3;88.40;74.59;-1.58;967;5.00;96.97;-1
2023-10-03/18:02:42;3;88.43;79.18;-1.58;1013;3.80;101.56;-1
2023-10-03/18:02:43;3;88.45;81.77;-1.58;1039;1.23;104.15;-1
2023-10-03/18:02:44;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:45;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:46;3;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/18:02:47;3;88.45;81.29;-1.58;6;1.81;0.66;519
2023-10-03/18:02:48;3;88.42;78.22;-1.58;37;4.32;3.73;519
2023-10-03/18:02:49;3;88.39;73.16;-1.58;87;5.01;8.79;519
2023-10-03/18:02:50;3;88.36;68.13;-1.58;137;5.01;13.82;519
2023-10-03/18:02:51;3;88.32;63.14;-1.58;187;5.01;18.81;519
