Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:54:23;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:24;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:25;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:26;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:27;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:28;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:29;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:30;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:31;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:54:32;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
