Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:54:17;4;76.20;31.22;-0.86;575;-0.06;57.60;572
2023-10-03/17:54:18;4;76.20;31.22;-0.86;575;-0.06;57.60;572
2023-10-03/17:54:19;4;76.20;31.22;-0.86;575;-0.06;57.60;572
2023-10-03/17:54:20;4;75.54;32.00;-0.86;585;2.27;58.63;-1
2023-10-03/17:54:21;4;72.92;34.04;-0.06;620;4.77;62.16;-1
2023-10-03/17:54:22;4;75.23;36.02;0.52;670;5.02;67.10;-1
2023-10-03/17:54:23;4;79.65;38.55;0.52;721;5.02;72.20;-1
2023-10-03/17:54:24;4;82.33;41.98;1.55;770;5.02;77.16;-1
2023-10-03/17:54:25;4;81.52;46.95;-1.57;820;5.02;82.25;-1
2023-10-03/17:54:26;4;81.49;51.92;-1.57;870;5.02;87.22;-1
2023-10-03/17:54:27;4;81.46;56.88;-1.57;919;5.02;92.19;-1
2023-10-03/17:54:28;4;81.44;62.01;-1.57;971;5.02;97.31;-1
2023-10-03/17:54:29;4;81.41;66.97;-1.57;1020;5.02;102.27;-1
2023-10-03/17:54:30;4;81.39;72.11;-1.57;1071;5.02;107.41;-1
2023-10-03/17:54:31;4;81.36;76.75;-1.57;1118;3.77;112.05;-1
2023-10-03/17:54:32;4;81.35;79.26;-1.57;1143;1.28;114.56;-1
