Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:53:18;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:19;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:20;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:21;1;25.05;58.27;-1.58;0;0.64;0.08;447
2023-10-03/17:53:22;1;25.03;56.39;-1.58;19;3.13;1.96;447
2023-10-03/17:53:23;1;24.97;52.02;-1.58;63;5.01;6.33;447
2023-10-03/17:53:24;1;24.95;47.10;-1.57;112;5.01;11.25;447
2023-10-03/17:53:25;1;24.96;42.06;-1.57;162;5.01;16.29;447
2023-10-03/17:53:26;1;24.97;36.94;-1.57;213;5.01;21.41;447
2023-10-03/17:53:27;1;24.98;31.97;-1.57;263;5.01;26.38;447
2023-10-03/17:53:28;1;24.99;26.97;-1.57;313;5.01;31.38;447
2023-10-03/17:53:29;1;25.84;22.25;2.62;363;5.01;36.39;447
2023-10-03/17:53:30;1;28.16;18.60;-1.49;411;4.26;41.26;447
2023-10-03/17:53:31;1;28.40;15.61;-1.49;441;1.76;44.27;447
2023-10-03/17:53:32;1;28.44;15.20;-1.49;449;0.69;44.99;-1
2023-10-03/17:53:33;1;28.28;17.08;-1.49;468;3.14;46.87;-1
2023-10-03/17:53:34;1;27.72;21.16;2.62;509;5.02;51.10;-1
2023-10-03/17:53:35;1;25.07;24.92;-1.44;561;5.02;56.23;-1
2023-10-03/17:53:36;1;24.98;30.02;-1.57;612;5.02;61.33;-1
2023-10-03/17:53:37;1;24.97;34.96;-1.57;661;5.02;66.27;-1
2023-10-03/17:53:38;1;24.96;40.07;-1.57;712;5.02;71.38;-1
2023-10-03/17:53:39;1;24.95;45.00;-1.57;761;5.02;76.31;-1
2023-10-03/17:53:40;1;24.95;50.12;-1.58;812;5.02;81.43;-1
2023-10-03/17:53:41;1;25.01;55.00;-1.58;861;4.17;86.31;-1
2023-10-03/17:53:42;1;25.04;57.91;-1.58;890;1.69;89.22;-1
2023-10-03/17:53:43;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:44;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:45;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:53:46;1;25.04;57.91;-1.58;4;1.48;0.44;447
2023-10-03/17:53:47;1;25.01;55.21;-1.58;31;3.96;3.14;447
2023-10-03/17:53:48;1;24.95;50.47;-1.58;78;5.01;7.88;447
2023-10-03/17:53:49;1;24.95;45.40;-1.57;129;5.01;12.95;447
2023-10-03/17:53:50;1;24.96;40.45;-1.57;178;5.01;17.90;447
2023-10-03/17:53:51;1;24.97;35.45;-1.57;228;5.01;22.90;447
2023-10-03/17:53:52;1;24.98;30.41;-1.57;278;5.01;27.94;447
2023-10-03/17:53:53;1;25.01;25.33;-1.44;329;5.01;33.03;447
2023-10-03/17:53:54;1;27.21;21.46;2.62;379;5.01;37.97;447
2023-10-03/17:53:55;1;28.26;17.35;-1.49;424;3.42;42.52;447
2023-10-03/17:53:56;1;28.44;15.18;-1.49;445;0.90;44.70;447
2023-10-03/17:53:57;1;28.43;15.27;-1.49;450;0.95;45.05;-1
2023-10-03/17:53:58;1;28.25;17.46;-1.49;471;3.45;47.25;-1
