Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:14:43;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:44;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:45;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:46;5;88.44;81.02;-1.58;9;2.16;0.93;431
2023-10-03/17:14:47;5;88.41;77.59;-1.58;43;4.67;4.36;431
2023-10-03/17:14:48;5;88.37;72.64;-1.58;92;5.03;9.31;431
2023-10-03/17:14:49;5;88.33;67.61;-1.58;143;5.03;14.34;431
2023-10-03/17:14:50;5;88.29;62.49;-1.58;194;5.03;19.46;431
2023-10-03/17:14:51;5;88.25;57.54;-1.58;243;5.03;24.42;431
2023-10-03/17:14:52;5;88.20;52.38;-1.58;295;5.03;29.57;526
2023-10-03/17:14:53;5;88.16;47.45;-1.58;344;5.03;34.50;526
2023-10-03/17:14:54;5;88.12;42.40;-1.58;394;5.03;39.55;526
2023-10-03/17:14:55;5;91.95;40.70;-0.15;444;5.03;44.54;526
2023-10-03/17:14:56;5;92.75;36.58;-1.60;493;4.11;49.43;526
2023-10-03/17:14:57;5;92.67;33.73;-1.60;521;1.63;52.28;526
2023-10-03/17:14:58;5;92.65;33.20;-1.59;526;-0.04;52.81;526
2023-10-03/17:14:59;5;92.67;33.93;-1.60;535;2.04;53.64;-1
2023-10-03/17:15:00;5;92.77;37.26;-1.60;568;4.56;56.97;-1
2023-10-03/17:15:01;5;91.18;40.82;-0.15;617;5.01;61.96;-1
2023-10-03/17:15:02;5;88.13;43.19;-1.58;668;5.01;66.96;-1
2023-10-03/17:15:03;5;88.17;48.13;-1.58;717;5.01;71.90;-1
2023-10-03/17:15:04;5;88.21;53.15;-1.58;767;5.01;76.92;-1
2023-10-03/17:15:05;5;88.25;58.23;-1.58;818;5.01;82.00;-1
2023-10-03/17:15:06;5;88.29;63.23;-1.58;868;5.01;87.00;-1
2023-10-03/17:15:07;5;88.34;68.21;-1.58;917;5.01;91.98;-1
2023-10-03/17:15:08;5;88.38;73.18;-1.58;967;5.01;96.95;-1
2023-10-03/17:15:09;5;88.42;78.12;-1.58;1016;4.40;101.89;-1
2023-10-03/17:15:10;5;88.44;81.25;-1.58;1048;1.92;105.02;-1
2023-10-03/17:15:11;5;88.45;81.95;-1.57;1055;0.00;105.72;-1
2023-10-03/17:15:12;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:13;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:14;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:15;5;88.45;81.69;-1.58;2;1.13;0.26;526
2023-10-03/17:15:16;5;88.43;79.36;-1.58;25;3.60;2.59;526
2023-10-03/17:15:17;5;88.39;74.64;-1.58;72;5.04;7.31;396
2023-10-03/17:15:18;5;88.35;69.61;-1.58;123;5.04;12.34;396
2023-10-03/17:15:19;5;88.30;64.54;-1.58;173;5.04;17.41;403
2023-10-03/17:15:20;5;88.26;59.50;-1.58;224;5.04;22.45;403
2023-10-03/17:15:21;5;88.22;54.42;-1.58;274;5.04;27.53;403
2023-10-03/17:15:22;5;88.18;49.53;-1.58;323;5.04;32.42;526
2023-10-03/17:15:23;5;88.14;44.36;-1.58;375;5.04;37.59;526
2023-10-03/17:15:24;5;90.06;40.99;-0.15;425;5.04;42.63;526
2023-10-03/17:15:25;5;92.80;38.34;-1.60;475;5.04;47.66;526
2023-10-03/17:15:26;5;92.69;34.58;-1.60;512;2.56;51.43;526
2023-10-03/17:15:27;5;92.65;33.27;-1.60;525;0.03;52.74;526
2023-10-03/17:15:28;5;92.65;33.27;-1.60;525;-0.04;52.74;526
2023-10-03/17:15:29;5;92.65;33.27;-1.60;525;-0.04;52.74;526
2023-10-03/17:15:30;5;92.65;33.27;-1.60;525;-0.04;52.74;526
2023-10-03/17:15:31;5;92.66;33.40;-1.60;530;1.36;53.11;-1
2023-10-03/17:15:32;5;92.73;36.09;-1.60;556;3.91;55.80;-1
2023-10-03/17:15:33;5;92.56;40.60;-0.15;603;5.03;60.57;-1
2023-10-03/17:15:34;5;88.11;41.87;-1.58;654;5.03;65.64;-1
2023-10-03/17:15:35;5;88.16;46.85;-1.58;704;5.03;70.61;-1
2023-10-03/17:15:36;5;88.20;51.98;-1.58;755;5.03;75.74;-1
2023-10-03/17:15:37;5;88.24;56.94;-1.58;805;5.03;80.71;-1
2023-10-03/17:15:38;5;88.28;62.03;-1.58;856;5.03;85.79;-1
2023-10-03/17:15:39;5;88.33;67.01;-1.58;905;5.03;90.77;-1
2023-10-03/17:15:40;5;88.37;72.03;-1.58;955;5.03;95.80;-1
2023-10-03/17:15:41;5;88.41;77.04;-1.58;1005;5.03;100.81;-1
2023-10-03/17:15:42;5;88.44;80.88;-1.58;1044;2.48;104.65;-1
2023-10-03/17:15:43;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:44;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:45;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:46;5;88.45;81.83;-1.58;1;0.78;0.12;526
2023-10-03/17:15:47;5;88.43;79.85;-1.58;20;3.24;2.10;526
2023-10-03/17:15:48;5;88.40;75.42;-1.58;65;5.02;6.54;526
2023-10-03/17:15:49;5;88.35;70.48;-1.58;114;5.02;11.47;526
2023-10-03/17:15:50;5;88.31;65.39;-1.58;165;5.02;16.56;526
2023-10-03/17:15:51;5;88.27;60.44;-1.58;214;5.02;21.51;526
2023-10-03/17:15:52;5;88.23;55.38;-1.58;265;5.02;26.57;526
2023-10-03/17:15:53;5;88.19;50.42;-1.58;314;5.02;31.53;526
2023-10-03/17:15:54;5;88.14;45.41;-1.58;364;5.02;36.54;526
2023-10-03/17:15:55;5;89.00;41.15;-0.15;414;5.02;41.55;526
2023-10-03/17:15:56;5;92.83;39.42;-1.60;465;5.02;46.58;526
2023-10-03/17:15:57;5;92.70;35.04;-1.60;508;3.09;50.97;526
2023-10-03/17:15:58;5;92.65;33.22;-1.59;526;0.63;52.79;526
2023-10-03/17:15:59;5;92.68;34.19;-1.60;538;2.28;53.90;-1
