Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:13:11;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:12;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:13;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:14;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:15;1;25.01;57.89;1.57;4;1.53;0.47;446
2023-10-03/17:13:16;1;25.00;55.11;1.57;32;4.03;3.24;446
2023-10-03/17:13:17;1;24.99;50.25;1.57;80;5.03;8.11;446
2023-10-03/17:13:18;1;24.97;45.21;1.57;131;5.03;13.15;446
2023-10-03/17:13:19;1;24.96;40.23;1.57;180;5.03;18.13;446
2023-10-03/17:13:20;1;24.95;35.17;1.57;231;5.03;23.19;446
2023-10-03/17:13:21;1;24.93;30.15;1.57;281;5.03;28.21;446
2023-10-03/17:13:22;1;25.07;25.17;1.88;331;5.03;33.21;446
2023-10-03/17:13:23;1;27.42;21.18;2.43;382;5.03;38.23;446
2023-10-03/17:13:24;1;28.32;17.07;-1.51;426;3.26;42.67;446
2023-10-03/17:13:25;1;28.45;15.05;-1.57;445;0.73;44.68;446
2023-10-03/17:13:26;1;28.44;15.17;-1.51;448;0.30;44.81;-1
2023-10-03/17:13:27;1;28.34;16.78;-1.51;463;2.86;46.42;-1
2023-10-03/17:13:28;1;27.93;20.74;2.43;503;5.01;50.47;-1
2023-10-03/17:13:29;1;25.29;24.47;1.88;553;5.01;55.43;-1
2023-10-03/17:13:30;1;24.93;29.48;1.57;604;5.01;60.49;-1
2023-10-03/17:13:31;1;24.94;34.41;1.57;653;5.01;65.42;-1
2023-10-03/17:13:32;1;24.96;39.39;1.57;703;5.01;70.41;-1
2023-10-03/17:13:33;1;24.97;44.53;1.57;755;5.01;75.55;-1
2023-10-03/17:13:34;1;24.98;49.55;1.57;805;5.01;80.57;-1
2023-10-03/17:13:35;1;25.00;54.45;1.57;854;4.48;85.46;-1
2023-10-03/17:13:36;1;25.00;57.71;1.57;886;1.93;88.73;-1
2023-10-03/17:13:37;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:38;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:39;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:40;1;25.01;58.08;1.57;2;1.17;0.27;374
2023-10-03/17:13:41;1;25.00;55.73;1.57;25;3.63;2.63;374
2023-10-03/17:13:42;1;24.99;51.07;1.57;72;5.04;7.28;374
2023-10-03/17:13:43;1;24.97;46.09;1.57;122;5.04;12.26;374
2023-10-03/17:13:44;1;24.96;40.91;1.57;174;5.04;17.45;374
2023-10-03/17:13:45;1;24.95;35.95;1.57;223;5.04;22.41;374
2023-10-03/17:13:46;1;24.93;30.87;1.57;274;5.04;27.49;374
2023-10-03/17:13:47;1;24.92;25.90;1.57;324;5.04;32.46;374
2023-10-03/17:13:48;1;26.12;21.85;1.99;367;4.42;36.69;446
2023-10-03/17:13:49;1;28.25;18.33;-1.51;414;4.10;41.40;446
2023-10-03/17:13:50;1;28.42;15.49;-1.51;441;1.61;44.24;446
2023-10-03/17:13:51;1;28.45;15.12;-1.53;447;-0.02;44.76;446
2023-10-03/17:13:52;1;28.39;16.03;-1.51;456;2.13;45.67;-1
2023-10-03/17:13:53;1;28.18;19.48;-1.51;490;4.67;49.13;-1
2023-10-03/17:13:54;1;25.71;23.15;1.88;539;5.01;54.04;-1
2023-10-03/17:13:55;1;24.93;28.16;1.57;591;5.01;59.18;-1
2023-10-03/17:13:56;1;24.94;33.12;1.57;640;5.01;64.13;-1
2023-10-03/17:13:57;1;24.95;38.11;1.57;690;5.01;69.13;-1
2023-10-03/17:13:58;1;24.97;43.08;1.57;740;5.01;74.10;-1
2023-10-03/17:13:59;1;24.98;48.12;1.57;790;5.01;79.14;-1
2023-10-03/17:14:00;1;24.99;53.13;1.57;841;5.01;84.15;-1
2023-10-03/17:14:01;1;25.00;57.00;1.57;879;2.70;88.02;-1
2023-10-03/17:14:02;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:03;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:04;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:05;1;25.04;58.31;-0.74;0;0.45;0.04;374
2023-10-03/17:14:06;1;25.00;56.54;1.57;17;3.02;1.82;374
2023-10-03/17:14:07;1;24.99;52.32;1.57;60;5.03;6.04;374
2023-10-03/17:14:08;1;24.98;47.29;1.57;110;5.03;11.07;374
2023-10-03/17:14:09;1;24.96;42.30;1.57;160;5.03;16.05;374
2023-10-03/17:14:10;1;24.95;37.30;1.57;210;5.03;21.06;374
2023-10-03/17:14:11;1;24.94;32.15;1.57;261;5.03;26.21;374
2023-10-03/17:14:12;1;24.92;27.14;1.57;311;5.03;31.21;374
2023-10-03/17:14:13;1;25.74;23.03;1.88;354;3.21;35.46;374
2023-10-03/17:14:14;1;26.76;21.64;2.94;374;0.76;37.41;374
2023-10-03/17:14:15;1;26.87;21.62;2.94;375;-0.05;37.52;374
2023-10-03/17:14:16;1;27.56;21.06;2.43;384;2.11;38.41;446
2023-10-03/17:14:17;1;28.27;17.95;-1.51;417;3.86;41.78;446
2023-10-03/17:14:18;1;28.43;15.33;-1.51;443;1.34;44.41;446
2023-10-03/17:14:19;1;28.45;15.13;-1.52;447;-0.04;44.77;446
2023-10-03/17:14:20;1;28.39;16.09;-1.51;457;2.19;45.73;-1
2023-10-03/17:14:21;1;28.17;19.51;-1.51;490;4.69;49.16;-1
2023-10-03/17:14:22;1;25.66;23.30;1.88;541;5.02;54.20;-1
2023-10-03/17:14:23;1;24.93;28.26;1.57;592;5.02;59.27;-1
2023-10-03/17:14:24;1;24.94;33.23;1.57;641;5.02;64.25;-1
2023-10-03/17:14:25;1;24.95;38.24;1.57;692;5.02;69.26;-1
2023-10-03/17:14:26;1;24.97;43.18;1.57;741;5.02;74.20;-1
2023-10-03/17:14:27;1;24.98;48.28;1.57;792;5.02;79.30;-1
2023-10-03/17:14:28;1;24.99;53.39;1.57;843;5.02;84.41;-1
2023-10-03/17:14:29;1;25.00;57.10;1.57;880;2.58;88.12;-1
2023-10-03/17:14:30;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:31;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:32;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:33;1;25.04;58.32;-0.88;0;0.41;0.03;374
2023-10-03/17:14:34;1;25.00;56.64;1.57;16;2.93;1.72;374
2023-10-03/17:14:35;1;24.99;52.47;1.57;58;5.00;5.89;374
2023-10-03/17:14:36;1;24.98;47.47;1.57;108;5.00;10.89;374
2023-10-03/17:14:37;1;24.96;42.46;1.57;158;5.00;15.89;374
2023-10-03/17:14:38;1;24.95;37.46;1.57;208;5.00;20.89;374
2023-10-03/17:14:39;1;24.94;32.56;1.57;257;5.00;25.80;374
2023-10-03/17:14:40;1;24.93;27.42;1.57;309;5.00;30.94;374
2023-10-03/17:14:41;1;25.69;23.21;1.88;352;3.31;35.27;374
2023-10-03/17:14:42;1;26.67;21.66;2.94;373;0.85;37.32;374
2023-10-03/17:14:43;1;26.81;21.63;2.94;374;-0.06;37.46;374
2023-10-03/17:14:44;1;26.81;21.63;2.94;374;0.04;37.46;446
2023-10-03/17:14:45;1;27.85;20.81;2.43;388;2.59;38.80;446
2023-10-03/17:14:46;1;28.31;17.38;-1.51;423;3.53;42.35;446
2023-10-03/17:14:47;1;28.45;15.11;-1.54;445;1.03;44.63;446
2023-10-03/17:14:48;1;28.35;16.61;-1.51;462;2.83;46.25;-1
2023-10-03/17:14:49;1;28.05;20.64;2.87;501;5.01;50.31;-1
2023-10-03/17:14:50;1;25.29;24.46;1.88;553;5.01;55.42;-1
2023-10-03/17:14:51;1;24.93;29.35;1.57;603;5.01;60.36;-1
2023-10-03/17:14:52;1;24.94;34.41;1.57;653;5.01;65.43;-1
2023-10-03/17:14:53;1;24.96;39.39;1.57;703;5.01;70.41;-1
2023-10-03/17:14:54;1;24.97;44.44;1.57;754;5.01;75.45;-1
2023-10-03/17:14:55;1;24.98;49.42;1.57;803;5.01;80.43;-1
2023-10-03/17:14:56;1;25.00;54.39;1.57;853;4.48;85.41;-1
2023-10-03/17:14:57;1;25.00;57.61;1.57;885;2.00;88.63;-1
2023-10-03/17:14:58;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:59;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:00;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:01;1;25.03;58.30;-0.45;0;0.52;0.05;347
2023-10-03/17:15:02;1;25.00;56.51;1.57;18;3.04;1.84;347
2023-10-03/17:15:03;1;24.99;52.37;1.57;59;5.03;5.99;374
2023-10-03/17:15:04;1;24.98;47.28;1.57;110;5.03;11.07;374
2023-10-03/17:15:05;1;24.96;42.34;1.57;159;5.03;16.01;374
2023-10-03/17:15:06;1;24.95;37.32;1.57;210;5.03;21.04;374
2023-10-03/17:15:07;1;24.94;32.15;1.57;261;5.03;26.21;374
2023-10-03/17:15:08;1;24.92;27.16;1.57;311;5.03;31.20;374
2023-10-03/17:15:09;1;25.76;22.98;1.88;355;3.14;35.51;374
2023-10-03/17:15:10;1;26.74;21.65;2.94;374;0.65;37.39;374
2023-10-03/17:15:11;1;26.82;21.63;2.94;375;-0.03;37.47;374
2023-10-03/17:15:12;1;26.82;21.63;2.94;375;-0.03;37.47;374
2023-10-03/17:15:13;1;26.82;21.63;2.94;375;-0.03;37.47;374
2023-10-03/17:15:14;1;26.83;21.63;2.94;375;0.07;37.47;378
2023-10-03/17:15:15;1;27.07;21.48;2.43;378;-0.07;37.77;378
2023-10-03/17:15:16;1;27.07;21.48;2.43;378;-0.07;37.77;378
2023-10-03/17:15:17;1;27.44;21.17;2.43;382;1.54;38.25;446
2023-10-03/17:15:18;1;28.22;18.69;-1.51;410;4.04;41.04;446
2023-10-03/17:15:19;1;28.42;15.60;-1.51;440;1.83;44.14;446
2023-10-03/17:15:20;1;28.44;15.17;-1.51;448;-0.06;44.81;446
2023-10-03/17:15:21;1;28.44;15.17;-1.51;448;-0.06;44.81;446
2023-10-03/17:15:22;1;28.43;15.45;-1.51;450;1.19;45.09;-1
2023-10-03/17:15:23;1;28.27;17.99;-1.51;475;3.76;47.63;-1
2023-10-03/17:15:24;1;26.40;21.72;2.94;522;5.04;52.34;-1
2023-10-03/17:15:25;1;24.92;26.35;1.57;573;5.04;57.37;-1
2023-10-03/17:15:26;1;24.94;31.35;1.57;623;5.04;62.36;-1
2023-10-03/17:15:27;1;24.95;36.34;1.57;673;5.04;67.35;-1
2023-10-03/17:15:28;1;24.96;41.41;1.57;723;5.04;72.43;-1
2023-10-03/17:15:29;1;24.97;46.40;1.57;773;5.04;77.42;-1
2023-10-03/17:15:30;1;24.99;51.56;1.57;825;5.04;82.58;-1
2023-10-03/17:15:31;1;25.00;56.08;1.57;870;3.52;87.09;-1
2023-10-03/17:15:32;1;25.05;58.34;-1.42;892;1.00;89.37;-1
2023-10-03/17:15:33;1;25.05;58.35;-1.57;893;0.00;89.37;-1
2023-10-03/17:15:34;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:35;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:36;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:37;1;25.01;58.04;1.57;2;1.27;0.32;374
2023-10-03/17:15:38;1;25.00;55.55;1.57;27;3.75;2.81;374
2023-10-03/17:15:39;1;24.99;50.74;1.57;75;5.01;7.62;374
2023-10-03/17:15:40;1;24.97;45.75;1.57;125;5.01;12.61;374
2023-10-03/17:15:41;1;24.96;40.75;1.57;175;5.01;17.60;374
2023-10-03/17:15:42;1;24.95;35.62;1.57;227;5.01;22.73;374
2023-10-03/17:15:43;1;24.93;30.65;1.57;276;5.01;27.71;374
2023-10-03/17:15:44;1;24.93;25.59;1.72;327;4.86;32.77;374
2023-10-03/17:15:45;1;26.00;22.21;1.88;363;2.43;36.32;374
2023-10-03/17:15:46;1;26.84;21.63;2.94;375;-0.05;37.49;374
2023-10-03/17:15:47;1;26.84;21.63;2.94;375;-0.05;37.49;374
2023-10-03/17:15:48;1;26.85;21.63;2.94;375;0.11;37.49;446
2023-10-03/17:15:49;1;27.86;20.80;2.43;388;2.57;38.81;446
2023-10-03/17:15:50;1;28.31;17.28;-1.51;424;3.48;42.45;446
2023-10-03/17:15:51;1;28.45;15.07;-1.56;445;1.02;44.67;446
2023-10-03/17:15:52;1;28.33;17.02;-1.51;466;3.23;46.66;-1
2023-10-03/17:15:53;1;27.52;21.09;2.43;508;5.00;51.01;-1
2023-10-03/17:15:54;1;25.12;25.01;1.88;559;5.00;56.00;-1
2023-10-03/17:15:55;1;24.93;29.97;1.57;609;5.00;60.98;-1
2023-10-03/17:15:56;1;24.94;34.95;1.57;659;5.00;65.97;-1
2023-10-03/17:15:57;1;24.96;40.07;1.57;710;5.00;71.09;-1
2023-10-03/17:15:58;1;24.97;45.12;1.57;760;5.00;76.14;-1
2023-10-03/17:15:59;1;24.98;50.15;1.57;811;5.00;81.16;-1
2023-10-03/17:16:00;1;25.00;54.90;1.57;858;4.24;85.91;-1
2023-10-03/17:16:01;1;25.01;57.90;1.57;888;1.72;88.92;-1
2023-10-03/17:16:02;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:03;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:04;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:05;1;25.01;57.92;1.57;4;1.48;0.44;374
2023-10-03/17:16:06;1;25.00;55.18;1.57;31;3.99;3.18;374
2023-10-03/17:16:07;1;24.99;50.39;1.57;79;5.01;7.96;374
2023-10-03/17:16:08;1;24.97;45.42;1.57;129;5.01;12.93;374
2023-10-03/17:16:09;1;24.96;40.42;1.57;179;5.01;17.94;374
2023-10-03/17:16:10;1;24.95;35.28;1.57;230;5.01;23.08;374
2023-10-03/17:16:11;1;24.93;30.33;1.57;280;5.01;28.03;374
2023-10-03/17:16:12;1;25.01;25.37;1.88;329;4.75;33.01;374
2023-10-03/17:16:13;1;26.07;21.99;1.88;365;2.21;36.54;374
2023-10-03/17:16:14;1;26.87;21.62;2.94;375;-0.07;37.51;374
2023-10-03/17:16:15;1;26.87;21.62;2.94;375;-0.07;37.51;374
2023-10-03/17:16:16;1;26.87;21.62;2.94;375;-0.07;37.51;374
2023-10-03/17:16:17;1;26.87;21.62;2.94;375;-0.07;37.51;374
2023-10-03/17:16:18;1;26.87;21.62;2.94;375;-0.07;37.51;374
2023-10-03/17:16:19;1;26.94;21.59;2.76;376;0.65;37.60;446
2023-10-03/17:16:20;1;28.13;20.26;-1.51;395;3.12;39.46;446
2023-10-03/17:16:21;1;28.36;16.51;-1.51;431;2.94;43.22;446
2023-10-03/17:16:22;1;28.44;15.27;-1.51;449;0.46;44.91;446
2023-10-03/17:16:23;1;28.39;16.01;-1.51;456;1.87;45.65;-1
2023-10-03/17:16:24;1;28.19;19.22;-1.51;487;4.42;48.86;-1
2023-10-03/17:16:25;1;25.79;22.87;1.88;536;5.04;53.75;-1
2023-10-03/17:16:26;1;24.93;27.74;1.57;587;5.04;58.76;-1
2023-10-03/17:16:27;1;24.94;32.86;1.57;638;5.04;63.88;-1
2023-10-03/17:16:28;1;24.95;37.81;1.57;687;5.04;68.82;-1
2023-10-03/17:16:29;1;24.97;42.83;1.57;738;5.04;73.85;-1
2023-10-03/17:16:30;1;24.98;47.94;1.57;789;5.04;78.95;-1
2023-10-03/17:16:31;1;24.99;53.02;1.57;839;5.04;84.04;-1
2023-10-03/17:16:32;1;25.00;56.97;1.57;879;2.82;87.99;-1
2023-10-03/17:16:33;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:34;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:35;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:36;1;25.02;58.27;0.11;0;0.64;0.08;374
2023-10-03/17:16:37;1;25.00;56.42;1.57;19;3.11;1.94;374
2023-10-03/17:16:38;1;24.99;52.14;1.57;61;5.01;6.22;374
2023-10-03/17:16:39;1;24.98;47.20;1.57;111;5.01;11.16;374
2023-10-03/17:16:40;1;24.96;42.11;1.57;162;5.01;16.24;374
2023-10-03/17:16:41;1;24.95;37.20;1.57;211;5.01;21.16;374
2023-10-03/17:16:42;1;24.94;32.10;1.57;262;5.01;26.26;374
2023-10-03/17:16:43;1;24.92;27.12;1.57;312;5.01;31.23;374
2023-10-03/17:16:44;1;25.77;22.94;1.88;355;3.16;35.55;374
2023-10-03/17:16:45;1;26.81;21.63;2.94;374;0.65;37.46;374
2023-10-03/17:16:46;1;26.89;21.62;2.94;375;-0.05;37.54;374
2023-10-03/17:16:47;1;26.89;21.62;2.94;375;-0.05;37.54;374
2023-10-03/17:16:48;1;27.05;21.50;2.43;377;1.00;37.74;446
2023-10-03/17:16:49;1;28.16;19.69;-1.51;400;3.53;40.04;446
2023-10-03/17:16:50;1;28.38;16.19;-1.51;434;2.56;43.54;446
2023-10-03/17:16:51;1;28.42;15.55;-1.51;451;1.81;45.18;-1
2023-10-03/17:16:52;1;28.23;18.54;-1.51;480;4.27;48.18;-1
2023-10-03/17:16:53;1;25.96;22.34;1.88;531;5.00;53.20;-1
2023-10-03/17:16:54;1;24.92;27.07;1.57;580;5.00;58.09;-1
2023-10-03/17:16:55;1;24.94;32.07;1.57;630;5.00;63.09;-1
2023-10-03/17:16:56;1;24.95;37.21;1.57;681;5.00;68.23;-1
2023-10-03/17:16:57;1;24.96;42.07;1.57;730;5.00;73.09;-1
2023-10-03/17:16:58;1;24.98;47.04;1.57;780;5.00;78.06;-1
2023-10-03/17:16:59;1;24.99;52.23;1.57;832;5.00;83.24;-1
2023-10-03/17:17:00;1;25.00;56.52;1.57;874;3.19;87.53;-1
2023-10-03/17:17:01;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:02;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:03;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:04;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:05;1;25.00;57.65;1.57;6;1.88;0.71;374
2023-10-03/17:17:06;1;25.00;54.48;1.57;38;4.41;3.88;374
2023-10-03/17:17:07;1;24.98;49.51;1.57;88;5.02;8.84;374
2023-10-03/17:17:08;1;24.97;44.58;1.57;137;5.02;13.78;374
2023-10-03/17:17:09;1;24.96;39.61;1.57;187;5.02;18.74;374
2023-10-03/17:17:10;1;24.94;34.57;1.57;237;5.02;23.79;374
2023-10-03/17:17:11;1;24.93;29.56;1.57;287;5.02;28.80;374
2023-10-03/17:17:12;1;25.22;24.69;1.88;336;4.33;33.71;374
2023-10-03/17:17:13;1;26.17;21.76;2.94;368;1.81;36.80;374
2023-10-03/17:17:14;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:15;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:16;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:17;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:18;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:19;1;26.81;21.63;2.94;374;-0.08;37.45;374
2023-10-03/17:17:20;1;26.82;21.63;2.94;375;0.28;37.47;446
2023-10-03/17:17:21;1;28.02;20.66;2.43;390;2.80;39.02;446
2023-10-03/17:17:22;1;28.32;17.08;-1.51;426;3.29;42.66;446
2023-10-03/17:17:23;1;28.45;15.05;-1.57;447;0.79;44.69;446
2023-10-03/17:17:24;1;28.44;15.18;-1.51;448;-0.04;44.81;446
2023-10-03/17:17:25;1;28.44;15.18;-1.51;448;-0.04;44.81;446
2023-10-03/17:17:26;1;28.44;15.18;-1.51;448;-0.04;44.81;446
2023-10-03/17:17:27;1;28.42;15.59;-1.51;452;1.44;45.23;-1
2023-10-03/17:17:28;1;28.25;18.26;-1.51;478;3.93;47.90;-1
2023-10-03/17:17:29;1;26.12;21.84;2.07;525;5.03;52.67;-1
2023-10-03/17:17:30;1;24.92;26.71;1.57;576;5.03;57.73;-1
2023-10-03/17:17:31;1;24.94;31.71;1.57;626;5.03;62.73;-1
2023-10-03/17:17:32;1;24.95;36.78;1.57;677;5.03;67.80;-1
2023-10-03/17:17:33;1;24.96;41.82;1.57;727;5.03;72.83;-1
2023-10-03/17:17:34;1;24.98;46.77;1.57;777;5.03;77.79;-1
2023-10-03/17:17:35;1;24.99;51.86;1.57;828;5.03;82.88;-1
2023-10-03/17:17:36;1;25.00;56.35;1.57;873;3.26;87.37;-1
2023-10-03/17:17:37;1;25.05;58.35;-1.57;893;0.78;89.38;-1
2023-10-03/17:17:38;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:39;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:40;1;25.05;58.35;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:41;1;25.00;57.25;1.57;10;2.35;1.11;374
2023-10-03/17:17:42;1;24.99;53.79;1.57;45;4.78;4.56;374
2023-10-03/17:17:43;1;24.98;48.66;1.57;96;5.01;9.70;374
2023-10-03/17:17:44;1;24.97;43.70;1.57;146;5.01;14.66;374
2023-10-03/17:17:45;1;24.95;38.62;1.57;197;5.01;19.74;374
2023-10-03/17:17:46;1;24.94;33.66;1.57;246;5.01;24.70;374
2023-10-03/17:17:47;1;24.93;28.70;1.57;296;5.01;29.66;374
2023-10-03/17:17:48;1;25.43;24.02;1.88;344;3.91;34.41;374
2023-10-03/17:17:49;1;26.47;21.70;2.94;371;1.34;37.11;374
2023-10-03/17:17:50;1;26.82;21.63;2.94;375;-0.06;37.47;374
2023-10-03/17:17:51;1;27.58;21.04;2.43;384;2.21;38.45;446
2023-10-03/17:17:52;1;28.27;17.95;-1.51;417;3.88;41.78;446
2023-10-03/17:17:53;1;28.44;15.29;-1.51;443;1.32;44.44;446
2023-10-03/17:17:54;1;28.44;15.16;-1.51;448;-0.07;44.79;446
2023-10-03/17:17:55;1;28.38;16.16;-1.51;457;2.25;45.80;-1
2023-10-03/17:17:56;1;28.16;19.76;-1.51;492;4.80;49.41;-1
2023-10-03/17:17:57;1;25.63;23.39;1.88;542;5.00;54.30;-1
2023-10-03/17:17:58;1;24.93;28.36;1.57;593;5.00;59.38;-1
2023-10-03/17:17:59;1;24.94;33.29;1.57;642;5.00;64.30;-1
2023-10-03/17:18:00;1;24.95;38.34;1.57;693;5.00;69.36;-1
2023-10-03/17:18:01;1;24.97;43.37;1.57;743;5.00;74.38;-1
2023-10-03/17:18:02;1;24.98;48.44;1.57;794;5.00;79.46;-1
2023-10-03/17:18:03;1;24.99;53.39;1.57;843;5.00;84.40;-1
2023-10-03/17:18:04;1;25.00;57.11;1.57;880;2.53;88.12;-1
