Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:13:32;2;46.27;42.90;-1.57;69;5.03;6.95;450
2023-10-03/17:13:33;2;46.29;37.78;-1.57;120;5.03;12.07;450
2023-10-03/17:13:34;2;46.31;32.73;-1.57;171;5.03;17.12;450
2023-10-03/17:13:35;2;46.32;27.77;-1.57;220;5.03;22.08;450
2023-10-03/17:13:36;2;46.34;22.66;-1.57;271;5.03;27.19;450
2023-10-03/17:13:37;2;41.69;22.05;0.06;321;5.03;32.18;450
2023-10-03/17:13:38;2;36.63;21.73;0.06;372;5.03;37.25;450
2023-10-03/17:13:39;2;31.91;21.44;0.06;419;3.98;41.98;450
2023-10-03/17:13:40;2;29.19;21.27;0.06;446;1.47;44.71;450
2023-10-03/17:13:41;2;28.76;20.78;-1.62;455;1.54;45.59;511
2023-10-03/17:13:42;2;28.61;17.97;-1.62;483;3.91;48.40;511
2023-10-03/17:13:43;2;28.47;15.34;-1.62;509;1.44;51.04;511
2023-10-03/17:13:44;2;28.50;15.96;-1.62;521;2.09;52.23;-1
2023-10-03/17:13:45;2;28.67;19.23;-1.62;554;4.56;55.51;-1
2023-10-03/17:13:46;2;31.74;21.43;0.06;603;5.00;60.50;-1
2023-10-03/17:13:47;2;36.70;21.74;0.06;653;5.00;65.47;-1
2023-10-03/17:13:48;2;41.73;22.05;0.06;703;5.00;70.51;-1
2023-10-03/17:13:49;2;46.34;22.71;-1.57;753;5.00;75.51;-1
2023-10-03/17:13:50;2;46.32;27.67;-1.57;803;5.00;80.47;-1
2023-10-03/17:13:51;2;46.31;32.73;-1.57;853;5.00;85.53;-1
2023-10-03/17:13:52;2;46.29;37.72;-1.57;903;5.00;90.52;-1
2023-10-03/17:13:53;2;46.27;42.79;-1.57;954;5.00;95.60;-1
2023-10-03/17:13:54;2;46.26;47.34;-1.57;999;3.61;100.14;-1
2023-10-03/17:13:55;2;46.25;49.71;-1.57;1023;1.09;102.51;-1
2023-10-03/17:13:56;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:57;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:58;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:13:59;2;46.25;49.18;-1.57;6;1.83;0.67;450
2023-10-03/17:14:00;2;46.26;46.03;-1.57;38;4.37;3.82;450
2023-10-03/17:14:01;2;46.28;41.07;-1.57;87;5.04;8.78;450
2023-10-03/17:14:02;2;46.30;36.07;-1.57;137;5.04;13.78;450
2023-10-03/17:14:03;2;46.31;30.96;-1.57;188;5.04;18.89;450
2023-10-03/17:14:04;2;46.33;26.08;-1.57;237;5.04;23.77;450
2023-10-03/17:14:05;2;45.05;22.25;0.06;287;5.04;28.81;450
2023-10-03/17:14:06;2;39.90;21.94;0.06;339;5.04;33.98;450
2023-10-03/17:14:07;2;34.91;21.63;0.06;389;5.04;38.97;450
2023-10-03/17:14:08;2;30.70;21.37;0.06;431;3.05;43.19;450
2023-10-03/17:14:09;2;28.91;21.26;0.06;449;0.56;44.98;450
2023-10-03/17:14:10;2;28.75;20.54;-1.62;457;1.97;45.82;511
2023-10-03/17:14:11;2;28.58;17.45;-1.62;488;3.49;48.92;511
2023-10-03/17:14:12;2;28.46;15.22;-1.62;510;1.02;51.15;511
2023-10-03/17:14:13;2;28.51;16.11;-1.62;523;2.35;52.39;-1
2023-10-03/17:14:14;2;28.70;19.79;-1.62;559;4.89;56.07;-1
2023-10-03/17:14:15;2;32.21;21.46;0.06;608;5.01;60.97;-1
2023-10-03/17:14:16;2;37.24;21.77;0.06;658;5.01;66.01;-1
2023-10-03/17:14:17;2;42.28;22.08;0.06;709;5.01;71.07;-1
2023-10-03/17:14:18;2;46.34;23.22;-1.57;758;5.01;76.02;-1
2023-10-03/17:14:19;2;46.32;28.30;-1.57;809;5.01;81.10;-1
2023-10-03/17:14:20;2;46.31;33.37;-1.57;860;5.01;86.17;-1
2023-10-03/17:14:21;2;46.29;38.37;-1.57;910;5.01;91.18;-1
2023-10-03/17:14:22;2;46.27;43.24;-1.57;958;5.01;96.05;-1
2023-10-03/17:14:23;2;46.26;47.72;-1.57;1003;3.34;100.52;-1
2023-10-03/17:14:24;2;46.25;49.82;-1.57;1024;0.79;102.63;-1
2023-10-03/17:14:25;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:26;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:27;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:28;2;46.25;48.89;-1.57;9;2.20;0.96;450
2023-10-03/17:14:29;2;46.26;45.55;-1.57;42;4.64;4.30;450
2023-10-03/17:14:30;2;46.28;40.59;-1.57;92;5.01;9.26;450
2023-10-03/17:14:31;2;46.30;35.53;-1.57;143;5.01;14.32;450
2023-10-03/17:14:32;2;46.31;30.54;-1.57;192;5.01;19.31;450
2023-10-03/17:14:33;2;46.33;25.53;-1.57;243;5.01;24.32;450
2023-10-03/17:14:34;2;44.46;22.22;0.06;293;5.01;29.41;450
2023-10-03/17:14:35;2;39.41;21.91;0.06;344;5.01;34.47;450
2023-10-03/17:14:36;2;34.40;21.60;0.06;394;5.01;39.49;450
2023-10-03/17:14:37;2;30.36;21.35;0.06;435;2.83;43.53;450
2023-10-03/17:14:38;2;28.78;21.23;-1.79;451;0.76;45.14;511
2023-10-03/17:14:39;2;28.67;19.23;-1.62;470;3.25;47.14;511
2023-10-03/17:14:40;2;28.50;15.99;-1.62;502;2.16;50.38;511
2023-10-03/17:14:41;2;28.45;15.06;-1.58;511;-0.04;51.31;511
2023-10-03/17:14:42;2;28.51;16.13;-1.62;523;2.34;52.41;-1
2023-10-03/17:14:43;2;28.71;19.87;-1.62;560;4.92;56.15;-1
2023-10-03/17:14:44;2;32.40;21.47;0.06;610;5.04;61.16;-1
2023-10-03/17:14:45;2;37.49;21.79;0.06;661;5.04;66.26;-1
2023-10-03/17:14:46;2;42.46;22.09;0.06;711;5.04;71.24;-1
2023-10-03/17:14:47;2;46.34;23.48;-1.57;761;5.04;76.28;-1
2023-10-03/17:14:48;2;46.32;28.49;-1.57;811;5.04;81.29;-1
2023-10-03/17:14:49;2;46.30;33.56;-1.57;862;5.04;86.36;-1
2023-10-03/17:14:50;2;46.29;38.67;-1.57;913;5.04;91.47;-1
2023-10-03/17:14:51;2;46.27;43.65;-1.57;963;5.04;96.45;-1
2023-10-03/17:14:52;2;46.26;47.99;-1.57;1006;3.17;100.80;-1
2023-10-03/17:14:53;2;46.25;49.85;-1.57;1025;0.66;102.72;-1
2023-10-03/17:14:54;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:55;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:56;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:14:57;2;46.25;49.65;-1.57;1;0.99;0.20;425
2023-10-03/17:14:58;2;46.26;47.32;-1.57;25;3.56;2.53;450
2023-10-03/17:14:59;2;46.27;42.76;-1.57;70;5.04;7.09;450
2023-10-03/17:15:00;2;46.29;37.81;-1.57;120;5.04;12.04;450
2023-10-03/17:15:01;2;46.31;32.74;-1.57;170;5.04;17.11;450
2023-10-03/17:15:02;2;46.32;27.72;-1.57;221;5.04;22.13;450
2023-10-03/17:15:03;2;46.34;22.66;-1.57;271;5.04;27.19;450
2023-10-03/17:15:04;2;41.60;22.04;0.06;322;5.04;32.27;450
2023-10-03/17:15:05;2;36.66;21.74;0.06;372;5.04;37.22;450
2023-10-03/17:15:06;2;31.84;21.44;0.06;420;3.99;42.05;450
2023-10-03/17:15:07;2;29.09;21.27;0.06;447;1.46;44.80;450
2023-10-03/17:15:08;2;28.78;21.14;-1.62;452;-0.01;45.22;450
2023-10-03/17:15:09;2;28.76;20.74;-1.62;456;1.42;45.63;511
2023-10-03/17:15:10;2;28.61;18.10;-1.62;482;3.90;48.27;511
2023-10-03/17:15:11;2;28.47;15.47;-1.62;507;1.43;50.91;511
2023-10-03/17:15:12;2;28.46;15.24;-1.62;514;1.00;51.52;-1
2023-10-03/17:15:13;2;28.58;17.46;-1.62;536;3.48;53.74;-1
2023-10-03/17:15:14;2;29.57;21.30;0.06;581;5.03;58.33;-1
2023-10-03/17:15:15;2;34.64;21.61;0.06;632;5.03;63.41;-1
2023-10-03/17:15:16;2;39.67;21.92;0.06;683;5.03;68.45;-1
2023-10-03/17:15:17;2;44.62;22.23;0.06;732;5.03;73.41;-1
2023-10-03/17:15:18;2;46.33;25.62;-1.57;782;5.03;78.42;-1
2023-10-03/17:15:19;2;46.31;30.68;-1.57;833;5.03;83.48;-1
2023-10-03/17:15:20;2;46.30;35.72;-1.57;883;5.03;88.52;-1
2023-10-03/17:15:21;2;46.28;40.82;-1.57;934;5.03;93.62;-1
2023-10-03/17:15:22;2;46.26;45.81;-1.57;984;4.52;98.61;-1
2023-10-03/17:15:23;2;46.25;49.02;-1.57;1016;2.09;101.82;-1
2023-10-03/17:15:24;2;46.25;49.85;-1.57;1025;0.00;102.65;-1
2023-10-03/17:15:25;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:26;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:27;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:28;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:29;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:30;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:15:31;2;46.25;49.58;-1.57;2;1.16;0.27;450
2023-10-03/17:15:32;2;46.26;47.16;-1.57;26;3.67;2.69;450
2023-10-03/17:15:33;2;46.27;42.53;-1.57;73;5.01;7.32;450
2023-10-03/17:15:34;2;46.29;37.48;-1.57;123;5.01;12.37;450
2023-10-03/17:15:35;2;46.31;32.54;-1.57;172;5.01;17.31;450
2023-10-03/17:15:36;2;46.32;27.49;-1.57;223;5.01;22.36;450
2023-10-03/17:15:37;2;46.34;22.58;-1.57;272;5.01;27.27;450
2023-10-03/17:15:38;2;41.46;22.03;0.06;323;5.01;32.41;450
2023-10-03/17:15:39;2;36.52;21.73;0.06;373;5.01;37.36;450
2023-10-03/17:15:40;2;31.78;21.44;0.06;420;3.88;42.10;450
2023-10-03/17:15:41;2;29.17;21.27;0.06;447;1.39;44.72;450
2023-10-03/17:15:42;2;28.79;21.26;-1.78;450;-0.05;45.11;450
2023-10-03/17:15:43;2;28.72;20.16;-1.62;461;2.35;46.21;511
2023-10-03/17:15:44;2;28.55;16.92;-1.62;493;3.05;49.45;511
2023-10-03/17:15:45;2;28.45;15.12;-1.61;511;0.55;51.26;511
2023-10-03/17:15:46;2;28.53;16.51;-1.62;527;2.77;52.79;-1
2023-10-03/17:15:47;2;28.74;20.51;-1.62;566;5.00;56.79;-1
2023-10-03/17:15:48;2;32.93;21.51;0.06;615;5.00;61.70;-1
2023-10-03/17:15:49;2;37.99;21.82;0.06;666;5.00;66.77;-1
2023-10-03/17:15:50;2;42.93;22.12;0.06;715;5.00;71.71;-1
2023-10-03/17:15:51;2;46.34;23.99;-1.57;766;5.00;76.79;-1
2023-10-03/17:15:52;2;46.32;29.04;-1.57;817;5.00;81.84;-1
2023-10-03/17:15:53;2;46.30;33.99;-1.57;866;5.00;86.79;-1
2023-10-03/17:15:54;2;46.29;38.98;-1.57;916;5.00;91.79;-1
2023-10-03/17:15:55;2;46.27;43.97;-1.57;966;5.00;96.77;-1
2023-10-03/17:15:56;2;46.26;48.14;-1.57;1007;2.98;100.94;-1
2023-10-03/17:15:57;2;46.25;49.85;-1.57;1025;0.41;102.68;-1
2023-10-03/17:15:58;2;46.25;49.85;-1.57;1025;0.00;102.65;-1
2023-10-03/17:15:59;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:00;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:01;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:02;2;46.25;49.09;-1.57;7;1.96;0.76;450
2023-10-03/17:16:03;2;46.26;45.89;-1.57;39;4.45;3.96;450
2023-10-03/17:16:04;2;46.28;40.90;-1.57;89;5.02;8.95;450
2023-10-03/17:16:05;2;46.30;35.90;-1.57;139;5.02;13.95;450
2023-10-03/17:16:06;2;46.31;31.01;-1.57;188;5.02;18.84;450
2023-10-03/17:16:07;2;46.33;25.88;-1.57;239;5.02;23.97;450
2023-10-03/17:16:08;2;44.91;22.25;0.06;289;5.02;28.96;450
2023-10-03/17:16:09;2;39.90;21.94;0.06;339;5.02;33.97;450
2023-10-03/17:16:10;2;34.93;21.63;0.06;389;5.02;38.95;450
2023-10-03/17:16:11;2;30.65;21.36;0.06;432;3.00;43.24;450
2023-10-03/17:16:12;2;28.91;21.26;0.06;449;0.57;44.98;450
2023-10-03/17:16:13;2;28.82;21.26;-1.07;450;0.38;45.07;511
2023-10-03/17:16:14;2;28.70;19.65;-1.62;466;2.89;46.71;511
2023-10-03/17:16:15;2;28.52;16.34;-1.62;499;2.65;50.03;511
2023-10-03/17:16:16;2;28.46;15.25;-1.62;514;1.05;51.53;-1
2023-10-03/17:16:17;2;28.58;17.53;-1.62;537;3.54;53.81;-1
2023-10-03/17:16:18;2;29.70;21.31;0.06;583;5.01;58.46;-1
2023-10-03/17:16:19;2;34.66;21.61;0.06;632;5.01;63.43;-1
2023-10-03/17:16:20;2;39.61;21.92;0.06;682;5.01;68.38;-1
2023-10-03/17:16:21;2;44.72;22.23;0.06;733;5.01;73.51;-1
2023-10-03/17:16:22;2;46.33;25.72;-1.57;783;5.01;78.52;-1
2023-10-03/17:16:23;2;46.31;30.62;-1.57;832;5.01;83.42;-1
2023-10-03/17:16:24;2;46.30;35.74;-1.57;884;5.01;88.54;-1
2023-10-03/17:16:25;2;46.28;40.66;-1.57;933;5.01;93.47;-1
2023-10-03/17:16:26;2;46.26;45.61;-1.57;982;4.68;98.41;-1
2023-10-03/17:16:27;2;46.25;49.07;-1.57;1017;2.14;101.88;-1
2023-10-03/17:16:28;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:29;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:30;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:31;2;46.25;49.64;-1.57;2;1.03;0.21;450
2023-10-03/17:16:32;2;46.26;47.42;-1.57;24;3.49;2.43;450
2023-10-03/17:16:33;2;46.27;42.74;-1.57;71;5.04;7.11;450
2023-10-03/17:16:34;2;46.29;37.82;-1.57;120;5.04;12.03;450
2023-10-03/17:16:35;2;46.31;32.67;-1.57;171;5.04;17.18;450
2023-10-03/17:16:36;2;46.32;27.67;-1.57;221;5.04;22.18;450
2023-10-03/17:16:37;2;46.34;22.66;-1.57;271;5.04;27.19;450
2023-10-03/17:16:38;2;41.60;22.04;0.06;322;5.04;32.27;450
2023-10-03/17:16:39;2;36.58;21.73;0.06;372;5.04;37.30;450
2023-10-03/17:16:40;2;31.83;21.44;0.06;420;3.88;42.06;450
2023-10-03/17:16:41;2;29.23;21.28;0.06;446;1.43;44.66;450
2023-10-03/17:16:42;2;28.76;20.86;-1.62;454;1.51;45.51;511
2023-10-03/17:16:43;2;28.61;18.10;-1.62;481;4.01;48.27;511
2023-10-03/17:16:44;2;28.47;15.35;-1.62;509;1.52;51.02;511
2023-10-03/17:16:45;2;28.49;15.71;-1.62;519;1.66;51.99;-1
2023-10-03/17:16:46;2;28.65;18.70;-1.62;548;4.21;54.98;-1
2023-10-03/17:16:47;2;31.09;21.39;0.06;597;5.02;59.85;-1
2023-10-03/17:16:48;2;36.04;21.70;0.06;646;5.02;64.81;-1
2023-10-03/17:16:49;2;41.01;22.00;0.06;696;5.02;69.79;-1
2023-10-03/17:16:50;2;46.09;22.32;0.06;747;5.02;74.88;-1
2023-10-03/17:16:51;2;46.33;27.17;-1.57;798;5.02;79.97;-1
2023-10-03/17:16:52;2;46.31;32.05;-1.57;847;5.02;84.85;-1
2023-10-03/17:16:53;2;46.29;37.05;-1.57;897;5.02;89.85;-1
2023-10-03/17:16:54;2;46.28;42.18;-1.57;948;5.02;94.98;-1
2023-10-03/17:16:55;2;46.26;46.89;-1.57;995;3.93;99.69;-1
2023-10-03/17:16:56;2;46.25;49.61;-1.57;1022;1.37;102.41;-1
2023-10-03/17:16:57;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:58;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:59;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:00;2;46.25;49.73;-1.57;1;0.76;0.12;450
2023-10-03/17:17:01;2;46.26;47.69;-1.57;21;3.29;2.16;450
2023-10-03/17:17:02;2;46.27;43.34;-1.57;65;5.00;6.51;450
2023-10-03/17:17:03;2;46.29;38.34;-1.57;115;5.00;11.51;450
2023-10-03/17:17:04;2;46.31;33.35;-1.57;164;5.00;16.50;450
2023-10-03/17:17:05;2;46.32;28.27;-1.57;215;5.00;21.58;450
2023-10-03/17:17:06;2;46.34;23.27;-1.57;265;5.00;26.58;450
2023-10-03/17:17:07;2;42.33;22.09;0.06;315;5.00;31.54;450
2023-10-03/17:17:08;2;37.32;21.78;0.06;365;5.00;36.56;450
2023-10-03/17:17:09;2;32.43;21.48;0.06;414;4.27;41.45;450
2023-10-03/17:17:10;2;29.43;21.29;0.06;444;1.78;44.46;450
2023-10-03/17:17:11;2;28.80;21.26;-1.46;450;-0.08;45.09;450
2023-10-03/17:17:12;2;28.80;21.26;-1.46;450;-0.08;45.09;450
2023-10-03/17:17:13;2;28.77;21.05;-1.62;453;1.08;45.32;511
2023-10-03/17:17:14;2;28.64;18.64;-1.62;476;3.63;47.73;511
2023-10-03/17:17:15;2;28.48;15.61;-1.62;506;1.94;50.77;511
2023-10-03/17:17:16;2;28.46;15.25;-1.62;514;-0.06;51.52;511
2023-10-03/17:17:17;2;28.46;15.25;-1.62;514;-0.06;51.52;511
2023-10-03/17:17:18;2;28.50;15.95;-1.62;521;1.88;52.23;-1
2023-10-03/17:17:19;2;28.67;19.08;-1.62;552;4.38;55.36;-1
2023-10-03/17:17:20;2;31.30;21.41;0.06;599;5.02;60.07;-1
2023-10-03/17:17:21;2;36.36;21.72;0.06;649;5.02;65.13;-1
2023-10-03/17:17:22;2;41.37;22.03;0.06;700;5.02;70.15;-1
2023-10-03/17:17:23;2;46.34;22.51;-1.57;751;5.02;75.31;-1
2023-10-03/17:17:24;2;46.32;27.50;-1.57;801;5.02;80.30;-1
2023-10-03/17:17:25;2;46.31;32.63;-1.57;852;5.02;85.44;-1
2023-10-03/17:17:26;2;46.29;37.61;-1.57;902;5.02;90.41;-1
2023-10-03/17:17:27;2;46.27;42.58;-1.57;952;5.02;95.38;-1
2023-10-03/17:17:28;2;46.26;47.28;-1.57;999;3.69;100.09;-1
2023-10-03/17:17:29;2;46.25;49.72;-1.57;1023;1.20;102.52;-1
2023-10-03/17:17:30;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:31;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:32;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:33;2;46.25;49.74;-1.57;1;0.76;0.11;450
2023-10-03/17:17:34;2;46.26;47.79;-1.57;20;3.21;2.06;450
2023-10-03/17:17:35;2;46.27;43.37;-1.57;64;5.02;6.48;450
2023-10-03/17:17:36;2;46.29;38.27;-1.57;115;5.02;11.58;450
2023-10-03/17:17:37;2;46.31;33.29;-1.57;165;5.02;16.56;450
2023-10-03/17:17:38;2;46.32;28.30;-1.57;215;5.02;21.55;450
2023-10-03/17:17:39;2;46.34;23.19;-1.57;266;5.02;26.66;450
2023-10-03/17:17:40;2;42.19;22.08;0.06;316;5.02;31.68;450
2023-10-03/17:17:41;2;37.18;21.77;0.06;366;5.02;36.70;450
2023-10-03/17:17:42;2;32.43;21.47;0.06;414;4.28;41.46;450
2023-10-03/17:17:43;2;29.36;21.29;0.06;445;1.72;44.54;450
2023-10-03/17:17:44;2;28.78;21.24;-1.82;451;-0.04;45.12;450
2023-10-03/17:17:45;2;28.73;20.22;-1.62;461;2.26;46.15;511
2023-10-03/17:17:46;2;28.56;17.04;-1.62;492;3.28;49.34;511
2023-10-03/17:17:47;2;28.45;15.11;-1.60;513;0.73;51.39;511
2023-10-03/17:17:48;2;28.54;16.65;-1.62;528;2.77;52.93;-1
2023-10-03/17:17:49;2;28.75;20.60;-1.62;567;5.01;56.89;-1
2023-10-03/17:17:50;2;33.00;21.51;0.06;616;5.01;61.77;-1
2023-10-03/17:17:51;2;38.00;21.82;0.06;666;5.01;66.77;-1
2023-10-03/17:17:52;2;43.09;22.13;0.06;717;5.01;71.87;-1
2023-10-03/17:17:53;2;46.34;24.20;-1.57;768;5.01;77.00;-1
2023-10-03/17:17:54;2;46.32;29.14;-1.57;818;5.01;81.94;-1
2023-10-03/17:17:55;2;46.30;34.11;-1.57;867;5.01;86.91;-1
2023-10-03/17:17:56;2;46.29;39.23;-1.57;918;5.01;92.03;-1
2023-10-03/17:17:57;2;46.27;44.14;-1.57;967;5.01;96.94;-1
2023-10-03/17:17:58;2;46.25;48.40;-1.57;1010;2.89;101.20;-1
2023-10-03/17:17:59;2;46.25;49.85;-1.57;-1;0.00;0.00;-1
